funding_ask,team_size,founder_experience_years,industry_sector,location_tier,monthly_revenue,revenue_growth_pct,company_age_months,prior_funding_rounds,has_validation,referral_channel_score,approved
43730000.0,1,15,HealthTech,Metro,101571.0,3.3,24,0,True,0.535,0
11340000.0,5,3,Fintech,Tier-2 City,373634.0,31.3,36,2,True,0.534,1
28360000.0,13,1,E-commerce,Tier-2 City,93281.0,0.3,46,1,False,0.529,0
7990000.0,13,16,Consumer Goods,Tier-3 City,236820.0,28.5,76,2,True,0.408,1
14820000.0,1,10,Consumer Goods,Tier-2 City,206126.0,-11.1,1,3,False,0.272,0
44820000.0,10,9,HealthTech,Tier-3 City,7869.0,-22.1,73,0,False,0.335,0
1070000.0,14,8,HealthTech,Tier-2 City,234030.0,-8.5,8,1,False,0.61,1
45820000.0,9,11,Fintech,Tier-3 City,217569.0,-14.6,83,2,True,0.628,1
16760000.0,6,13,Fintech,Tier-2 City,178061.0,-16.8,12,2,True,0.74,1
34940000.0,7,1,E-commerce,Metro,377387.0,16.3,24,3,False,0.577,1
5040000.0,3,5,E-commerce,Tier-3 City,313889.0,2.7,36,3,True,0.268,0
32240000.0,6,19,EdTech,Metro,237530.0,10.8,95,1,False,0.194,0
45520000.0,14,3,HealthTech,Metro,250927.0,18.6,38,2,True,0.703,1
27980000.0,9,18,SaaS,Metro,15797.0,-25.7,77,1,False,1.0,0
18430000.0,7,8,EdTech,Metro,575130.0,19.4,25,0,False,0.735,1
39780000.0,2,3,SaaS,Metro,100264.0,-16.1,37,2,False,0.0,0
35780000.0,13,11,Consumer Goods,Tier-2 City,633607.0,-3.5,50,3,False,0.397,0
6330000.0,3,13,HealthTech,Tier-3 City,805600.0,-29.8,13,3,True,0.588,1
33450000.0,11,6,HealthTech,Metro,7147.0,21.1,3,1,True,0.606,1
33400000.0,5,15,Consumer Goods,Tier-2 City,11300.0,-25.8,34,3,True,0.183,0
37720000.0,4,1,E-commerce,Metro,174226.0,-16.0,75,0,False,0.306,0
16160000.0,3,2,HealthTech,Tier-3 City,192072.0,-14.6,11,1,True,0.52,0
20360000.0,6,12,E-commerce,Metro,299177.0,5.4,78,1,True,0.177,1
48020000.0,10,11,E-commerce,Metro,326619.0,4.8,59,1,True,0.658,1
28890000.0,6,13,Consumer Goods,Tier-2 City,172359.0,24.2,27,3,False,0.271,0
25670000.0,1,17,HealthTech,Tier-2 City,53695.0,5.9,11,1,False,0.257,0
49350000.0,4,18,Consumer Goods,Tier-3 City,8337.0,27.3,53,3,False,0.418,0
11860000.0,3,10,Consumer Goods,Tier-2 City,33833.0,15.6,41,3,True,0.0,0
20200000.0,6,10,HealthTech,Tier-3 City,238573.0,-10.9,11,0,False,0.366,0
38110000.0,13,18,Fintech,Metro,384185.0,-5.3,64,3,True,0.716,1
35800000.0,14,19,E-commerce,Metro,109932.0,38.2,80,0,False,0.89,0
48350000.0,14,0,Fintech,Metro,51895.0,32.5,44,2,False,0.71,0
32890000.0,2,10,HealthTech,Metro,5691.0,24.5,43,1,True,0.116,1
16000000.0,7,18,EdTech,Metro,80311.0,27.1,84,1,True,0.334,1
20180000.0,1,1,Consumer Goods,Tier-2 City,260992.0,17.3,37,2,True,0.288,0
4940000.0,7,19,Consumer Goods,Metro,6261.0,14.7,23,3,True,0.5,1
46220000.0,9,14,Fintech,Tier-2 City,158818.0,9.0,81,0,True,1.0,0
6870000.0,11,3,Consumer Goods,Tier-2 City,20828.0,42.0,50,0,True,0.609,1
27510000.0,5,12,Fintech,Tier-2 City,83935.0,-1.3,90,2,True,0.669,1
20370000.0,1,8,SaaS,Tier-2 City,54506.0,12.8,87,0,True,0.215,0
7140000.0,7,6,Consumer Goods,Metro,30900.0,-26.2,78,1,False,0.651,0
15000000.0,6,12,Consumer Goods,Metro,63754.0,-20.6,34,1,False,0.277,1
31860000.0,9,14,HealthTech,Tier-2 City,115409.0,44.3,69,1,False,0.427,0
2050000.0,2,17,Consumer Goods,Tier-2 City,12218.0,20.3,45,2,True,0.146,1
48320000.0,9,8,Fintech,Metro,33615.0,3.7,73,1,False,0.533,0
45500000.0,6,3,E-commerce,Metro,42184.0,9.6,89,0,False,0.3,0
4690000.0,11,17,EdTech,Tier-2 City,5508.0,-19.2,70,2,True,0.394,1
43480000.0,14,6,HealthTech,Tier-2 City,45865.0,-0.6,48,1,False,0.752,0
16760000.0,4,15,Fintech,Metro,53775.0,-21.2,95,0,False,0.614,0
3840000.0,11,15,SaaS,Tier-2 City,60181.0,2.1,83,3,False,0.297,0
15650000.0,2,1,EdTech,Tier-3 City,303.0,21.6,24,1,True,0.0,0
40540000.0,14,8,E-commerce,Metro,122033.0,17.1,90,2,True,0.541,1
33460000.0,7,1,EdTech,Tier-3 City,137423.0,39.8,46,2,True,0.354,0
12310000.0,11,12,EdTech,Metro,147868.0,13.9,25,0,False,0.399,0
36100000.0,11,15,Consumer Goods,Tier-2 City,56244.0,-41.6,29,3,False,0.271,1
35540000.0,9,11,Fintech,Tier-2 City,123374.0,47.0,75,0,True,0.766,0
37270000.0,6,6,SaaS,Metro,110140.0,-8.8,37,2,True,0.764,1
27260000.0,11,19,SaaS,Tier-3 City,24036.0,11.2,63,2,True,0.35,0
41040000.0,7,1,EdTech,Tier-2 City,63815.0,10.0,43,0,False,0.392,0
32250000.0,10,2,HealthTech,Tier-3 City,98619.0,12.8,94,0,True,0.698,0
6710000.0,9,7,Fintech,Metro,74899.0,9.0,13,3,True,0.619,1
40610000.0,7,18,Consumer Goods,Tier-3 City,89228.0,9.3,56,0,False,0.258,0
16530000.0,2,17,Consumer Goods,Tier-3 City,87294.0,-18.4,34,0,True,0.179,0
35400000.0,5,11,HealthTech,Tier-2 City,66299.0,59.7,76,3,False,0.25,0
33920000.0,14,19,Fintech,Metro,215474.0,21.0,90,0,True,0.864,0
17130000.0,8,18,Fintech,Tier-2 City,150256.0,9.0,33,2,True,0.686,1
8500000.0,9,11,Fintech,Tier-2 City,10108.0,44.8,87,1,False,0.796,0
34900000.0,4,2,SaaS,Tier-3 City,71031.0,-13.4,58,1,True,0.172,0
42530000.0,10,17,Consumer Goods,Tier-2 City,93979.0,25.4,6,0,True,0.342,0
41990000.0,7,12,Fintech,Metro,494315.0,-3.1,74,2,False,0.977,0
31510000.0,4,2,SaaS,Metro,116663.0,16.0,53,1,False,0.858,0
11760000.0,3,16,HealthTech,Tier-2 City,94140.0,16.5,92,2,True,0.686,1
16150000.0,6,7,EdTech,Tier-3 City,281761.0,-38.7,44,3,False,0.114,0
37850000.0,8,15,E-commerce,Metro,109120.0,-20.6,24,1,True,0.495,1
20840000.0,4,5,SaaS,Tier-2 City,282669.0,39.7,17,0,False,0.334,0
36760000.0,4,0,Consumer Goods,Tier-3 City,141440.0,3.0,8,2,False,0.267,0
15820000.0,4,9,Fintech,Metro,89066.0,48.0,68,1,True,0.545,1
810000.0,5,9,HealthTech,Metro,560572.0,34.2,93,2,False,0.24,0
30370000.0,11,17,HealthTech,Tier-2 City,167815.0,3.6,62,3,True,0.514,1
30250000.0,7,2,HealthTech,Tier-2 City,163722.0,1.8,58,0,True,0.646,0
31560000.0,7,18,Consumer Goods,Metro,10107.0,41.0,3,0,True,0.41,0
13780000.0,3,3,SaaS,Tier-3 City,13050.0,50.1,2,1,False,0.443,0
40650000.0,8,18,HealthTech,Tier-2 City,663244.0,2.3,48,3,False,0.57,0
24630000.0,14,14,Consumer Goods,Tier-3 City,80571.0,38.8,50,1,False,0.438,0
38240000.0,11,7,EdTech,Tier-3 City,20032.0,28.6,41,1,True,0.496,1
30750000.0,7,19,E-commerce,Tier-3 City,29954.0,32.1,89,3,True,0.251,0
21100000.0,5,7,EdTech,Tier-2 City,13517.0,10.0,32,3,False,0.361,1
34140000.0,5,12,Fintech,Metro,372031.0,-5.4,94,3,True,1.0,0
28960000.0,1,0,Consumer Goods,Tier-2 City,83242.0,-13.1,26,3,False,0.231,0
25780000.0,1,2,Fintech,Metro,20453.0,-18.1,31,3,False,0.646,0
32600000.0,11,7,HealthTech,Tier-2 City,45080.0,46.2,29,0,False,0.594,0
4750000.0,12,4,HealthTech,Metro,67200.0,8.2,75,1,True,0.614,1
45560000.0,14,4,HealthTech,Tier-2 City,185927.0,-14.9,32,3,True,0.542,0
17090000.0,9,7,Fintech,Metro,152724.0,28.0,44,2,True,0.796,1
11620000.0,14,12,Fintech,Metro,300266.0,-1.6,11,0,False,0.743,1
38700000.0,6,2,SaaS,Metro,19654.0,-5.0,38,2,True,0.487,1
11950000.0,4,15,Consumer Goods,Tier-2 City,248641.0,49.4,19,0,False,0.108,0
49790000.0,4,16,Fintech,Tier-3 City,109581.0,-18.6,73,1,False,0.605,0
21310000.0,4,16,HealthTech,Metro,53765.0,12.7,78,3,False,0.639,0
15180000.0,11,3,E-commerce,Tier-3 City,38373.0,-3.8,26,3,False,0.322,0
3570000.0,1,17,Consumer Goods,Tier-3 City,6343.0,-7.0,94,0,False,0.0,0
2570000.0,14,2,SaaS,Metro,82915.0,-21.3,41,1,True,0.74,1
5210000.0,11,2,SaaS,Tier-2 City,39325.0,9.2,80,1,False,0.547,0
750000.0,6,14,E-commerce,Tier-2 City,80345.0,-9.5,24,2,True,0.142,0
16690000.0,10,15,EdTech,Metro,5057.0,19.8,82,3,False,0.623,0
15870000.0,2,2,HealthTech,Tier-2 City,145850.0,7.1,14,3,True,0.189,0
21790000.0,7,8,Consumer Goods,Metro,36003.0,1.7,35,0,False,0.547,1
12030000.0,2,8,SaaS,Tier-3 City,28979.0,-9.4,37,2,True,0.345,0
3610000.0,2,14,Fintech,Tier-3 City,83303.0,36.6,18,0,False,0.147,0
4020000.0,1,10,SaaS,Tier-3 City,545991.0,22.7,92,2,True,0.373,0
9520000.0,12,12,Fintech,Tier-2 City,15196.0,-5.6,28,2,False,0.667,1
16170000.0,11,1,SaaS,Tier-2 City,107929.0,-19.2,40,1,True,0.425,1
7830000.0,13,19,SaaS,Tier-3 City,39970.0,-29.8,2,3,True,0.388,0
18570000.0,14,11,Fintech,Metro,2445.0,30.7,65,2,False,0.811,0
46150000.0,14,13,EdTech,Metro,80113.0,26.2,18,3,False,0.456,1
13450000.0,14,9,Fintech,Tier-2 City,62984.0,28.9,28,1,True,0.436,1
8840000.0,1,4,E-commerce,Metro,72500.0,5.6,88,1,False,0.538,0
33410000.0,11,13,Consumer Goods,Metro,916645.0,24.1,83,2,False,0.375,0
24800000.0,11,5,Fintech,Metro,48612.0,28.5,11,0,False,0.657,1
2840000.0,3,4,EdTech,Tier-2 City,22342.0,6.6,60,3,True,0.112,0
39500000.0,2,11,Consumer Goods,Metro,99882.0,0.8,71,1,False,0.422,0
35910000.0,14,7,HealthTech,Metro,9949.0,-11.5,91,0,True,0.45,0
48880000.0,13,17,Fintech,Metro,401480.0,16.5,23,1,False,0.843,0
46950000.0,5,13,EdTech,Metro,314314.0,19.2,31,2,True,0.304,1
29420000.0,2,7,E-commerce,Tier-3 City,87112.0,-0.1,23,2,False,0.131,0
34460000.0,5,0,E-commerce,Metro,121843.0,2.2,52,0,True,0.17,0
20770000.0,1,6,HealthTech,Tier-2 City,67746.0,3.7,58,0,True,0.314,0
44480000.0,10,2,Consumer Goods,Tier-3 City,97494.0,23.8,19,2,False,0.307,0
27860000.0,6,4,E-commerce,Metro,133293.0,-19.5,3,3,False,0.426,0
16610000.0,1,5,HealthTech,Tier-3 City,241297.0,-14.1,13,0,False,0.249,0
970000.0,14,13,Consumer Goods,Tier-2 City,92370.0,-13.7,20,3,False,0.384,0
29530000.0,12,2,Consumer Goods,Tier-2 City,32848.0,5.0,56,1,True,0.531,0
26510000.0,13,3,EdTech,Metro,15551.0,14.3,20,0,False,0.229,0
40690000.0,14,0,Fintech,Metro,47514.0,-13.4,77,1,True,0.832,1
9760000.0,1,18,E-commerce,Tier-3 City,386848.0,26.2,62,3,True,0.039,0
40860000.0,11,19,E-commerce,Tier-3 City,203528.0,37.3,19,1,True,0.171,0
1260000.0,12,5,Fintech,Tier-3 City,500192.0,16.3,95,3,True,0.753,1
29570000.0,11,9,E-commerce,Tier-3 City,196096.0,30.5,67,2,True,0.262,0
20140000.0,4,6,Consumer Goods,Metro,497449.0,-10.3,83,3,True,0.095,0
16910000.0,6,10,Fintech,Tier-3 City,151893.0,-9.8,64,1,False,0.854,0
21950000.0,14,11,SaaS,Tier-2 City,124069.0,18.3,63,0,False,0.736,0
11570000.0,1,5,Fintech,Tier-3 City,1276824.0,7.2,46,1,True,0.193,0
9580000.0,9,12,SaaS,Metro,151580.0,-9.9,63,3,True,0.293,1
40350000.0,12,0,EdTech,Metro,256101.0,36.5,73,3,True,0.62,1
11770000.0,12,12,Fintech,Tier-3 City,18807.0,14.0,94,1,False,0.654,0
36980000.0,9,15,Consumer Goods,Tier-3 City,112205.0,22.0,57,0,True,0.561,0
35710000.0,11,1,Fintech,Tier-2 City,41055.0,-5.5,72,0,False,0.837,0
2150000.0,13,14,E-commerce,Metro,59232.0,41.6,90,1,True,0.543,1
44110000.0,11,14,HealthTech,Metro,87449.0,4.9,58,3,False,0.455,0
39570000.0,2,19,Consumer Goods,Tier-3 City,87176.0,28.4,73,2,False,0.274,0
39910000.0,4,16,SaaS,Tier-2 City,222360.0,-3.7,18,1,True,0.191,0
40550000.0,5,0,SaaS,Tier-2 City,294097.0,11.4,85,3,False,0.671,0
29340000.0,5,1,EdTech,Tier-2 City,70631.0,19.2,94,0,True,0.422,1
49670000.0,6,2,EdTech,Tier-2 City,34895.0,47.9,35,1,True,0.212,0
9370000.0,4,11,E-commerce,Tier-2 City,315329.0,-0.8,85,2,False,0.435,0
4080000.0,10,14,SaaS,Tier-2 City,116218.0,12.1,78,1,True,0.914,1
35360000.0,2,13,Consumer Goods,Tier-3 City,616812.0,19.8,23,2,False,0.146,0
15050000.0,12,6,Fintech,Tier-3 City,293027.0,-20.3,95,3,True,0.805,1
30610000.0,10,4,E-commerce,Tier-3 City,72072.0,-35.5,56,2,False,0.268,0
19890000.0,14,1,Fintech,Tier-2 City,379701.0,-11.9,16,2,False,0.786,1
17010000.0,1,7,HealthTech,Tier-2 City,306164.0,27.3,11,0,False,0.154,0
44720000.0,5,6,SaaS,Tier-2 City,36444.0,42.3,49,3,True,0.436,0
7530000.0,13,6,HealthTech,Tier-3 City,11149.0,-10.5,50,0,True,0.578,1
9850000.0,7,1,SaaS,Tier-2 City,100916.0,-16.3,82,0,False,0.789,0
33560000.0,8,5,EdTech,Tier-2 City,281965.0,38.7,49,0,False,0.068,0
39240000.0,1,16,HealthTech,Tier-2 City,89015.0,-3.3,38,1,False,0.375,0
41690000.0,11,4,EdTech,Tier-2 City,86230.0,0.6,31,3,True,0.667,1
11940000.0,4,17,E-commerce,Tier-2 City,36153.0,37.2,49,2,False,0.247,0
44160000.0,14,1,SaaS,Metro,4358.0,33.9,26,3,False,0.603,1
30670000.0,6,12,E-commerce,Tier-2 City,52214.0,26.7,72,0,False,0.171,0
41250000.0,3,2,Consumer Goods,Tier-2 City,561595.0,-26.2,13,3,True,0.068,0
3890000.0,9,7,Consumer Goods,Metro,37377.0,-17.2,79,1,False,0.06,0
18170000.0,7,19,SaaS,Tier-3 City,50928.0,30.4,21,2,True,0.317,0
26480000.0,7,15,E-commerce,Tier-2 City,220301.0,14.4,19,0,True,0.158,0
29060000.0,14,10,HealthTech,Metro,134712.0,-7.6,93,2,True,0.705,1
5400000.0,6,12,EdTech,Tier-3 City,46356.0,1.1,38,2,False,0.184,0
27160000.0,6,13,Fintech,Tier-2 City,217480.0,30.2,65,2,False,0.564,0
33440000.0,9,15,EdTech,Tier-3 City,176785.0,38.6,38,3,False,0.289,0
18400000.0,3,11,Consumer Goods,Metro,42668.0,7.9,94,0,True,0.29,0
25290000.0,12,10,EdTech,Tier-3 City,257416.0,-5.7,15,3,False,0.32,0
14980000.0,4,1,Fintech,Tier-2 City,62694.0,2.5,45,1,True,0.429,1
43590000.0,4,19,E-commerce,Tier-2 City,222535.0,34.9,9,1,True,0.306,1
30160000.0,1,11,Consumer Goods,Metro,26915.0,34.5,55,2,False,0.461,0
27790000.0,5,5,Consumer Goods,Tier-2 City,72401.0,11.9,71,0,True,0.289,0
47250000.0,9,2,HealthTech,Tier-2 City,550582.0,-2.6,45,2,True,0.436,1
33410000.0,10,12,EdTech,Tier-2 City,241241.0,29.7,81,3,False,0.398,0
14350000.0,13,15,E-commerce,Tier-2 City,50561.0,40.5,73,0,False,0.056,0
32270000.0,11,16,HealthTech,Tier-3 City,48524.0,-21.1,91,2,True,0.516,1
48100000.0,5,17,HealthTech,Tier-2 City,221813.0,3.4,95,3,False,0.414,0
1670000.0,12,17,HealthTech,Metro,106683.0,31.1,91,2,False,0.486,0
31520000.0,3,12,Consumer Goods,Tier-3 City,3072.0,9.5,42,3,True,0.065,0
8260000.0,3,18,SaaS,Tier-2 City,49005.0,-1.8,95,3,False,0.332,0
40910000.0,6,1,Consumer Goods,Tier-3 City,49049.0,11.7,63,1,False,0.424,0
32210000.0,8,7,SaaS,Tier-3 City,43267.0,15.4,8,1,True,0.642,1
46880000.0,3,9,Consumer Goods,Tier-3 City,383242.0,-14.5,8,2,True,0.034,0
33640000.0,13,13,Fintech,Tier-3 City,244987.0,9.8,38,1,True,0.627,0
1350000.0,4,5,Consumer Goods,Tier-2 City,11576.0,15.3,53,1,False,0.162,0
25760000.0,6,5,Fintech,Metro,151072.0,-1.8,8,3,True,0.859,1
45230000.0,9,18,EdTech,Tier-2 City,365897.0,-7.6,55,0,True,0.432,0
12000000.0,7,12,E-commerce,Tier-3 City,52809.0,-2.8,65,1,True,0.317,0
4600000.0,6,12,EdTech,Tier-2 City,144162.0,-11.4,66,1,False,0.457,0
36130000.0,14,3,Fintech,Tier-3 City,797619.0,25.0,93,2,True,0.628,0
25370000.0,7,10,HealthTech,Metro,291389.0,-11.7,35,3,True,0.824,1
2860000.0,2,8,SaaS,Metro,12306.0,11.8,4,3,False,0.453,1
14360000.0,11,12,HealthTech,Tier-2 City,53980.0,0.5,91,1,True,0.422,1
16670000.0,10,18,HealthTech,Tier-2 City,506123.0,-6.1,51,1,False,0.519,0
33560000.0,4,5,Consumer Goods,Metro,264009.0,35.4,60,0,True,0.535,0
23840000.0,12,16,Fintech,Metro,15732.0,5.4,51,3,True,0.727,1
24620000.0,6,12,Consumer Goods,Tier-3 City,35654.0,-5.4,47,1,True,0.417,1
40430000.0,3,9,Consumer Goods,Tier-2 City,173446.0,-7.3,16,1,False,0.123,0
14280000.0,3,19,E-commerce,Metro,49540.0,14.8,54,1,False,0.201,0
33790000.0,11,2,Fintech,Metro,357347.0,24.5,80,3,True,0.907,0
18690000.0,4,13,Fintech,Tier-2 City,76533.0,33.4,11,3,False,0.463,1
21210000.0,7,7,HealthTech,Metro,405105.0,4.6,38,1,False,0.727,0
28020000.0,11,13,E-commerce,Tier-2 City,28340.0,3.4,89,2,True,0.459,1
34930000.0,12,2,Fintech,Tier-3 City,295332.0,10.6,40,0,True,0.548,0
47290000.0,7,14,EdTech,Metro,148631.0,11.3,16,1,True,0.426,1
13820000.0,13,1,Fintech,Tier-2 City,80867.0,-7.4,92,2,True,0.657,1
5640000.0,5,6,E-commerce,Metro,56563.0,37.2,14,2,False,0.431,0
21730000.0,13,18,Fintech,Metro,344669.0,8.4,24,3,False,1.0,1
27560000.0,4,12,SaaS,Tier-3 City,372570.0,18.7,45,2,False,0.319,0
11790000.0,1,9,Fintech,Tier-2 City,164938.0,16.5,37,3,False,0.672,0
44580000.0,11,6,HealthTech,Tier-3 City,184818.0,16.1,40,1,False,0.545,0
40040000.0,11,1,HealthTech,Metro,301887.0,-12.1,74,2,False,0.643,0
24940000.0,13,2,SaaS,Metro,123249.0,7.9,53,3,False,0.589,0
22780000.0,13,14,Fintech,Tier-2 City,62066.0,53.6,46,3,False,0.601,0
2520000.0,2,5,EdTech,Tier-2 City,96529.0,39.7,67,1,False,0.361,0
27080000.0,9,1,E-commerce,Tier-3 City,25034.0,11.1,58,2,False,0.279,0
29990000.0,10,8,E-commerce,Metro,407661.0,0.7,60,2,True,0.281,1
44640000.0,9,7,SaaS,Tier-3 City,203084.0,-36.4,46,3,False,0.643,0
25300000.0,1,19,SaaS,Tier-3 City,83866.0,-1.9,53,0,False,0.358,0
8290000.0,1,4,EdTech,Tier-2 City,154163.0,6.4,27,0,True,0.245,0
9410000.0,10,5,SaaS,Metro,31056.0,1.7,40,0,True,0.815,1
8410000.0,12,3,HealthTech,Tier-2 City,12915.0,3.0,16,0,True,0.26,0
46960000.0,3,3,Consumer Goods,Metro,119778.0,20.4,8,1,True,0.528,1
39770000.0,1,10,E-commerce,Tier-3 City,111802.0,-12.0,81,1,True,0.052,0
41330000.0,6,4,SaaS,Tier-2 City,13826.0,13.5,77,0,True,0.489,0
42100000.0,5,14,Consumer Goods,Tier-3 City,21593.0,5.8,27,3,False,0.125,0
5230000.0,14,16,SaaS,Tier-2 City,41370.0,-9.6,44,3,False,0.404,0
35260000.0,13,9,Consumer Goods,Tier-2 City,266804.0,41.5,95,0,True,0.622,0
35360000.0,8,4,E-commerce,Tier-2 City,29587.0,23.0,51,1,True,0.685,1
11630000.0,14,16,Fintech,Tier-2 City,101722.0,-7.7,1,1,True,0.731,1
24790000.0,4,19,EdTech,Tier-3 City,222232.0,18.3,55,3,True,0.356,0
33290000.0,14,18,HealthTech,Metro,218468.0,-19.8,84,0,False,0.694,0
44920000.0,7,18,Consumer Goods,Tier-3 City,67792.0,-5.3,22,3,False,0.572,0
5970000.0,7,16,HealthTech,Tier-3 City,69812.0,34.6,90,0,True,0.1,0
44660000.0,1,14,HealthTech,Tier-3 City,15256.0,15.0,73,2,True,0.458,1
46160000.0,3,19,HealthTech,Tier-2 City,1404043.0,13.4,6,2,False,0.325,1
46220000.0,3,6,E-commerce,Tier-3 City,127517.0,27.7,94,0,False,0.0,0
740000.0,7,18,E-commerce,Metro,261806.0,20.2,60,0,False,0.334,0
11440000.0,3,0,Consumer Goods,Tier-3 City,18431.0,2.7,21,1,True,0.533,1
34720000.0,2,16,EdTech,Metro,675977.0,26.7,75,3,True,0.246,1
16430000.0,9,6,HealthTech,Metro,8782.0,-25.8,79,2,True,0.751,1
3520000.0,13,5,Fintech,Tier-2 City,24577.0,-5.3,59,3,True,0.971,1
38270000.0,1,13,Fintech,Metro,59562.0,6.1,92,1,False,0.636,0
1920000.0,8,3,EdTech,Metro,2580.0,19.0,84,2,True,0.475,0
22580000.0,14,19,Consumer Goods,Tier-3 City,18179.0,1.5,30,3,False,0.057,0
47410000.0,6,14,E-commerce,Metro,91993.0,-27.7,13,1,False,0.255,0
22290000.0,3,0,Consumer Goods,Tier-2 City,43104.0,-30.5,77,3,False,0.399,0
45640000.0,2,16,Fintech,Metro,147120.0,6.6,91,3,False,0.665,0
20750000.0,14,2,Fintech,Tier-3 City,255649.0,-1.6,28,2,True,0.802,1
17660000.0,6,16,Consumer Goods,Tier-3 City,13232.0,-10.2,53,1,False,0.27,0
5820000.0,2,16,Fintech,Tier-2 City,66593.0,-13.5,49,0,False,0.985,0
18230000.0,13,12,Fintech,Tier-2 City,156185.0,10.7,33,0,True,0.678,1
17180000.0,12,12,EdTech,Tier-3 City,152356.0,34.0,52,3,True,0.705,1
42400000.0,10,16,Consumer Goods,Tier-3 City,262274.0,10.7,50,1,True,0.33,0
46040000.0,2,17,SaaS,Metro,13550.0,34.3,94,3,True,0.759,1
1590000.0,2,14,Fintech,Tier-2 City,225970.0,0.5,33,1,False,0.37,0
5360000.0,4,3,Consumer Goods,Tier-3 City,167523.0,16.9,15,1,True,0.249,0
32340000.0,3,13,Consumer Goods,Metro,251770.0,35.0,44,2,True,0.228,1
24490000.0,8,4,SaaS,Tier-3 City,145374.0,4.8,14,1,False,0.471,0
15200000.0,6,0,Consumer Goods,Metro,79733.0,8.5,15,1,False,0.564,1
13370000.0,11,3,HealthTech,Tier-3 City,27566.0,0.5,61,1,True,0.609,1
11620000.0,2,9,Consumer Goods,Metro,324298.0,19.9,81,3,False,0.503,0
26510000.0,11,19,HealthTech,Metro,40810.0,26.0,11,3,False,0.518,1
1370000.0,14,0,SaaS,Tier-3 City,105139.0,15.0,38,2,True,0.388,0
37070000.0,2,1,E-commerce,Tier-3 City,87418.0,3.4,18,3,False,0.229,0
15370000.0,10,1,SaaS,Tier-3 City,406146.0,-22.0,45,1,True,0.469,1
21630000.0,8,3,E-commerce,Tier-3 City,490815.0,7.0,57,2,False,0.282,0
26590000.0,2,10,E-commerce,Tier-2 City,20392.0,4.2,87,1,False,0.088,0
10960000.0,5,16,E-commerce,Metro,28642.0,12.7,85,1,True,0.584,1
44240000.0,12,0,SaaS,Metro,177141.0,10.3,87,2,False,0.538,0
34260000.0,13,16,SaaS,Tier-2 City,68913.0,39.4,41,1,True,0.812,1
43580000.0,6,18,Fintech,Metro,25604.0,-5.9,75,0,False,0.716,0
24030000.0,2,1,SaaS,Tier-3 City,61466.0,-23.5,28,1,True,0.472,0
21910000.0,4,9,E-commerce,Metro,48934.0,-14.9,3,0,True,0.454,0
12240000.0,12,16,HealthTech,Metro,172108.0,-4.7,89,2,False,0.505,0
27470000.0,8,13,E-commerce,Metro,187328.0,29.6,87,2,False,0.48,0
29860000.0,7,3,Consumer Goods,Metro,333776.0,-17.9,18,0,True,0.706,1
21290000.0,1,2,Consumer Goods,Metro,73169.0,-15.3,18,1,False,0.314,0
7700000.0,11,8,Consumer Goods,Tier-2 City,112230.0,16.3,87,1,True,0.518,1
14020000.0,7,16,EdTech,Metro,195999.0,25.0,42,0,False,0.563,0
1210000.0,8,18,SaaS,Tier-2 City,144562.0,-23.0,76,0,True,0.536,1
16300000.0,12,9,EdTech,Tier-3 City,57385.0,-27.4,86,1,True,0.449,1
29250000.0,8,10,SaaS,Tier-2 City,264490.0,-7.7,52,2,True,0.579,1
47810000.0,13,11,E-commerce,Tier-2 City,115509.0,21.1,10,2,False,0.563,1
9310000.0,8,9,HealthTech,Metro,161773.0,10.9,58,0,True,0.35,1
3250000.0,5,12,HealthTech,Metro,20624.0,-7.0,13,0,True,0.593,1
15170000.0,13,5,Fintech,Metro,300227.0,22.8,66,0,False,0.785,0
8260000.0,9,10,Fintech,Tier-3 City,5668.0,10.5,55,3,True,0.59,1
34930000.0,11,12,EdTech,Tier-2 City,123488.0,5.8,42,2,False,0.669,0
780000.0,4,11,EdTech,Metro,128237.0,-24.3,45,1,True,0.262,0
49050000.0,10,19,Fintech,Tier-2 City,115841.0,-7.4,92,0,False,0.46,0
42860000.0,8,14,EdTech,Tier-3 City,251130.0,47.1,38,0,False,0.499,0
24790000.0,2,14,E-commerce,Tier-2 City,207017.0,1.3,81,1,False,0.005,0
46090000.0,4,16,HealthTech,Tier-2 City,115273.0,-11.1,77,3,True,0.124,1
31590000.0,13,10,EdTech,Tier-3 City,50837.0,0.4,95,0,False,0.594,0
49690000.0,8,6,EdTech,Tier-2 City,19852.0,10.4,85,2,False,0.419,0
14280000.0,11,10,E-commerce,Tier-2 City,11525.0,25.7,60,2,False,0.481,0
49850000.0,3,18,EdTech,Metro,109107.0,20.4,95,3,True,0.299,1
9420000.0,4,17,SaaS,Metro,11258.0,-5.5,67,1,False,0.234,0
17990000.0,14,7,HealthTech,Tier-3 City,301793.0,33.4,12,1,False,0.372,0
46800000.0,6,9,EdTech,Tier-2 City,86255.0,24.3,10,2,False,0.312,1
18840000.0,13,5,EdTech,Tier-2 City,215646.0,-0.9,65,1,True,0.237,1
10890000.0,12,0,HealthTech,Tier-2 City,553618.0,5.4,51,0,True,0.646,1
3440000.0,5,6,SaaS,Metro,155806.0,20.0,83,2,False,0.415,0
7870000.0,14,2,HealthTech,Tier-3 City,72666.0,29.5,52,3,True,0.619,1
